feedback_id,order_id,customer_id,rating,feedback_category,sentiment,feedback_date,customer_id_1,area,pincode,registration_date,customer_segment,total_orders,avg_order_value,order_id_1,product_id,quantity,unit_price,order_id_2,customer_id_2,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,campaign_id,campaign_name,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas,delay_minutes,sla_breach,profit,profit_margin,order_hour,day_name,peak_period
2621737,4336910701,39977230,5,Delivery,Positive,2024-12-24 13:55:00,39977230,Ahmedabad,380262,2023-08-24,Gold,148,446.36,4336910701,1192,2,175.04,4336910701,39977230,2024-12-22 13:55:00,2024-12-22 14:05:00,2024-12-22 14:03:06,On Time,487.88,UPI,11,17,8,Raksha Bandhan Deals,All Users,Social Media,650,15,1,291.71,1228.11,4.21,-1.9,0,81.5,16.7,13,Sunday,Lunch
5374250,8266842486,86855955,3,Delivery,Neutral,2025-02-22 17:43:00,86855955,Delhi,110288,2024-02-23,Gold,159,730.42,8266842486,1100,4,119.42,8266842486,86855955,2025-02-21 17:43:00,2025-02-21 17:53:00,2025-02-21 17:59:18,Slightly Delayed,762.27,UPI,39,1,11,Instant Delivery Offer,New Users,Email,250,11,1,509.1,2301.12,4.52,6.3,0,156.41,20.52,17,Friday,Evening
8126762,9028501879,86911977,5,Product Quality,Positive,2025-04-20 21:52:00,86911977,Delhi,110281,2023-10-12,Regular,31,376.81,9028501879,1424,3,211.02,9028501879,86911977,2025-04-19 21:52:00,2025-04-19 22:02:00,2025-04-19 21:59:36,On Time,973.54,Credit Card,178,1,13,Email Campaign,All Users,YouTube,531,14,1,587.1,2465.83,4.2,-2.4,0,162.8,16.72,21,Saturday,Evening
8782127,4460904836,92272218,2,Delivery,Negative,2024-11-06 19:06:00,92272218,Kolkata,700709,2023-12-18,Gold,165,613.39,4460904836,1388,1,89.67,4460904836,92272218,2024-11-04 19:06:00,2024-11-04 19:21:00,2024-11-04 19:34:12,Significantly Delayed,182.68,UPI,86,23,4,Flash Sale,Premium Users,Google Ads,545,9,1,262.65,630.36,2.4,13.2,1,1.43,0.78,19,Monday,Evening
6422836,4229038474,32128316,4,Product Quality,Positive,2024-07-28 18:14:00,32128316,Kolkata,700776,2023-10-23,Gold,169,652.59,4229038474,1479,1,181.26,4229038474,32128316,2024-07-26 18:14:00,2024-07-26 18:24:00,2024-07-26 18:28:42,Slightly Delayed,309.55,UPI,29,23,3,Festival Offer,New Users,SMS,344,7,1,187.87,462.16,2.46,4.7,0,32.76,10.58,18,Friday,Evening
7209268,5568463250,38896842,5,Delivery,Positive,2024-11-02 18:56:00,38896842,Hyderabad,500604,2023-02-22,Regular,40,364.84,5568463250,1107,3,176.12,5568463250,38896842,2024-10-29 18:56:00,2024-10-29 19:16:00,2024-10-29 19:14:42,On Time,1056.76,Cash on Delivery,240,75,10,Diwali Bonanza,New Users,Email,177,7,1,179.37,335.43,1.87,-1.3,0,207.69,19.65,18,Tuesday,Evening
8257852,9188409748,94322944,5,Packaging,Positive,2024-10-28 12:05:00,94322944,Mumbai,400571,2024-03-30,Regular,33,206.97,9188409748,1279,3,53.59,9188409748,94322944,2024-10-23 12:05:00,2024-10-23 12:35:00,2024-10-23 12:31:48,On Time,210.53,Credit Card,181,79,14,Category Promotion,All Users,Push Notification,294,13,1,123.85,366.58,2.96,-3.2,0,7.43,3.53,12,Wednesday,Lunch
9306430,5335548309,97377004,3,Product Quality,Neutral,2025-06-16 08:51:00,97377004,Delhi,110308,2023-10-19,Gold,67,529.41,5335548309,1105,1,93.77,5335548309,97377004,2025-06-15 08:51:00,2025-06-15 09:06:00,2025-06-15 09:16:12,Significantly Delayed,182.09,Debit Card,168,1,8,Raksha Bandhan Deals,All Users,Social Media,650,15,1,291.71,1228.11,4.21,10.2,1,-19.91,-10.93,8,Sunday,Morning
1835326,5106172313,86308804,4,Product Quality,Positive,2025-01-09 06:44:00,86308804,Hyderabad,500628,2023-11-28,Gold,118,705.95,5106172313,1374,4,97.11,5106172313,86308804,2025-01-05 06:44:00,2025-01-05 06:59:00,2025-01-05 07:03:48,Slightly Delayed,481.43,UPI,41,75,11,Instant Delivery Offer,New Users,Email,250,11,1,509.1,2301.12,4.52,4.8,0,81.34,16.9,6,Sunday,Morning
9568577,2733506974,35608909,4,Delivery,Positive,2025-02-25 18:54:00,35608909,Gurgaon,122970,2023-04-26,Gold,122,505.37,2733506974,1321,5,35.1,2733506974,35608909,2025-02-21 18:54:00,2025-02-21 19:24:00,2025-02-21 19:30:24,Slightly Delayed,287.9,Wallet,194,70,5,Referral Program,New Users,Instagram,626,12,1,199.02,879.65,4.42,6.4,0,50.61,17.58,18,Friday,Evening
3408195,1804468638,19306966,4,Delivery,Positive,2024-11-14 15:11:00,19306966,Ahmedabad,380822,2023-11-07,Regular,40,341.45,1804468638,1446,2,89.62,1804468638,19306966,2024-11-11 15:11:00,2024-11-11 15:31:00,2024-11-11 15:23:00,On Time,347.97,UPI,12,56,16,App Push Notification,Existing Users,Influencer Campaign,148,6,1,198.1,582.41,2.94,-8.0,0,59.51,17.1,15,Monday,Lunch
3277124,9286713762,46004290,4,Product Quality,Positive,2025-03-23 21:42:00,46004290,Delhi,110905,2023-03-09,Gold,174,423.75,9286713762,1318,5,367.98,9286713762,46004290,2025-03-22 21:42:00,2025-03-22 21:57:00,2025-03-22 21:55:18,On Time,1800.0,UPI,194,69,6,Membership Drive,Existing Users,Push Notification,193,6,1,237.85,706.41,2.97,-1.7,0,332.94,18.5,21,Saturday,Evening
4849990,7438729643,80228811,2,Delivery,Negative,2024-07-22 05:55:00,80228811,Pune,411761,2024-06-17,Gold,69,696.26,7438729643,1476,3,231.1,7438729643,80228811,2024-07-21 05:55:00,2024-07-21 06:05:00,2024-07-21 06:15:30,Significantly Delayed,832.39,UPI,162,11,1,New User Discount,Existing Users,Facebook,368,8,1,504.13,1618.25,3.21,10.5,1,181.99,21.86,5,Sunday,Night
3670343,4359848376,84920920,3,Delivery,Neutral,2024-10-22 18:11:00,84920920,Bangalore,560396,2024-10-07,Gold,178,644.6,4359848376,1027,4,119.39,4359848376,84920920,2024-10-17 18:11:00,2024-10-17 18:21:00,2024-10-17 18:21:30,Slightly Delayed,786.92,UPI,231,53,3,Festival Offer,New Users,SMS,344,7,1,187.87,462.16,2.46,0.5,0,119.6,15.2,18,Thursday,Evening
3408203,9416999366,94479708,4,Product Quality,Positive,2024-12-01 10:54:00,94479708,Mumbai,400380,2023-01-01,Regular,44,244.62,9416999366,1181,1,46.02,9416999366,94479708,2024-11-26 10:54:00,2024-11-26 11:04:00,2024-11-26 11:04:06,Slightly Delayed,69.0,Cash on Delivery,77,73,13,Email Campaign,All Users,YouTube,531,14,1,587.1,2465.83,4.2,0.1,0,-20.75,-30.07,10,Tuesday,Morning
4718931,3575644614,92272218,4,Product Quality,Positive,2025-07-01 14:29:00,92272218,Kolkata,700709,2023-12-18,Gold,165,613.39,3575644614,1413,5,67.53,3575644614,92272218,2025-06-27 14:29:00,2025-06-27 14:44:00,2025-06-27 14:43:18,On Time,631.95,Debit Card,101,82,3,Festival Offer,New Users,SMS,344,7,1,187.87,462.16,2.46,-0.7,0,120.19,19.02,14,Friday,Lunch
5767507,5927862728,49904984,2,Customer Service,Negative,2025-05-06 20:05:00,49904984,Kolkata,700776,2023-02-02,Gold,156,589.6,5927862728,1193,3,29.52,5927862728,49904984,2025-05-06 20:05:00,2025-05-06 20:15:00,2025-05-06 20:17:12,Slightly Delayed,163.63,UPI,86,14,15,Daily Needs Offer,All Users,SMS,172,7,1,326.14,861.01,2.64,2.2,0,6.88,4.2,20,Tuesday,Evening
8913235,2599027143,44121310,3,Delivery,Neutral,2025-04-03 13:21:00,44121310,Mumbai,400693,2024-07-02,Regular,25,312.68,2599027143,1078,4,61.26,2599027143,44121310,2025-03-30 13:21:00,2025-03-30 13:41:00,2025-03-30 13:47:36,Slightly Delayed,507.78,Credit Card,166,8,4,Flash Sale,Premium Users,Google Ads,545,9,1,262.65,630.36,2.4,6.6,0,83.1,16.37,13,Sunday,Lunch
8520024,5080744394,12446343,3,Pricing,Neutral,2024-10-04 16:37:00,12446343,Bangalore,560566,2024-03-25,Gold,82,490.91,5080744394,1495,2,102.45,5080744394,12446343,2024-09-30 16:37:00,2024-09-30 17:07:00,2024-09-30 17:05:24,On Time,227.31,UPI,156,41,8,Raksha Bandhan Deals,All Users,Social Media,650,15,1,291.71,1228.11,4.21,-1.6,0,14.04,6.18,16,Monday,Lunch
8520025,4502847942,77408331,4,App Experience,Positive,2024-09-29 19:09:00,77408331,Delhi,110194,2023-07-17,Regular,19,240.75,4502847942,1072,4,143.33,4502847942,77408331,2024-09-26 19:09:00,2024-09-26 19:19:00,2024-09-26 19:13:06,On Time,1024.86,Credit Card,25,5,10,Diwali Bonanza,New Users,Email,177,7,1,179.37,335.43,1.87,-5.9,0,177.74,17.34,19,Thursday,Evening
6553949,3514040789,61540201,4,Delivery,Positive,2025-05-23 04:02:00,61540201,Hyderabad,500699,2024-07-19,Regular,42,241.14,3514040789,1127,4,171.24,3514040789,61540201,2025-05-22 04:02:00,2025-05-22 04:12:00,2025-05-22 04:19:00,Slightly Delayed,835.79,Debit Card,1,75,4,Flash Sale,Premium Users,Google Ads,545,9,1,262.65,630.36,2.4,7.0,0,170.22,20.37,4,Thursday,Night
7864672,8971747801,50151825,4,Delivery,Positive,2025-06-05 00:20:00,50151825,Mumbai,400578,2024-02-27,Regular,42,225.4,8971747801,1172,3,106.06,8971747801,50151825,2025-06-02 00:20:00,2025-06-02 00:40:00,2025-06-02 00:41:24,Slightly Delayed,631.18,UPI,58,2,12,Free Delivery Campaign,Premium Users,App,274,8,1,93.37,170.87,1.83,1.4,0,107.61,17.05,0,Monday,Night
5505401,5062918624,27144426,3,Delivery,Neutral,2025-01-13 19:44:00,27144426,Jaipur,302864,2023-06-26,Gold,152,641.93,5062918624,1219,5,53.27,5062918624,27144426,2025-01-09 19:44:00,2025-01-09 19:54:00,2025-01-09 19:58:48,Slightly Delayed,400.27,UPI,251,43,1,New User Discount,Existing Users,Facebook,368,8,1,504.13,1618.25,3.21,4.8,0,56.82,14.2,19,Thursday,Evening
1835388,9967895008,15864363,3,Product Quality,Neutral,2024-11-24 14:55:00,15864363,Hyderabad,500297,2023-05-25,Regular,43,324.79,9967895008,1080,1,96.57,9967895008,15864363,2024-11-19 14:55:00,2024-11-19 15:05:00,2024-11-19 15:10:12,Slightly Delayed,129.25,UPI,103,45,6,Membership Drive,Existing Users,Push Notification,193,6,1,237.85,706.41,2.97,5.2,0,-6.06,-4.69,14,Tuesday,Lunch
1311100,4087742952,86690862,4,Customer Service,Positive,2025-01-27 20:57:00,86690862,Bangalore,560567,2024-05-30,Gold,156,568.92,4087742952,1191,2,124.3,4087742952,86690862,2025-01-26 20:57:00,2025-01-26 21:12:00,2025-01-26 21:04:54,On Time,506.79,UPI,136,31,13,Email Campaign,All Users,YouTube,531,14,1,587.1,2465.83,4.2,-7.1,0,79.66,15.72,20,Sunday,Evening
4718983,3041919464,72109665,5,Product Quality,Positive,2024-07-27 20:45:00,72109665,Delhi,110190,2024-02-13,Regular,11,366.25,3041919464,1321,5,104.56,3041919464,72109665,2024-07-25 20:45:00,2024-07-25 21:00:00,2024-07-25 20:52:30,On Time,625.78,Debit Card,25,78,7,Festive Essentials Sale,Premium Users,Facebook,216,7,1,529.02,2354.16,4.45,-7.5,0,113.3,18.11,20,Thursday,Evening
6685079,7484080621,26424643,5,Customer Service,Positive,2024-12-01 19:13:00,26424643,Bangalore,560207,2024-11-24,Gold,64,406.05,7484080621,1478,5,91.45,7484080621,26424643,2024-11-29 19:13:00,2024-11-29 19:28:00,2024-11-29 19:24:30,On Time,954.79,Debit Card,137,18,2,Weekend Special,Premium Users,Social Media,403,8,1,227.78,437.33,1.92,-3.5,0,206.88,21.67,19,Friday,Evening
1573280,6528172532,84584345,1,Delivery,Negative,2024-11-19 22:31:00,84584345,Mumbai,400886,2024-02-08,Gold,174,510.69,6528172532,1124,5,352.42,6528172532,84584345,2024-11-14 22:31:00,2024-11-14 22:41:00,2024-11-14 22:52:48,Significantly Delayed,1800.0,UPI,80,4,15,Daily Needs Offer,All Users,SMS,172,7,1,326.14,861.01,2.64,11.8,1,354.95,19.72,22,Thursday,Night
1966516,5755240952,80624992,4,Delivery,Positive,2024-12-19 16:53:00,80624992,Kolkata,700990,2024-07-19,Gold,157,687.63,5755240952,1227,5,149.49,5755240952,80624992,2024-12-18 16:53:00,2024-12-18 17:23:00,2024-12-18 17:31:12,Slightly Delayed,1115.28,UPI,74,14,13,Email Campaign,All Users,YouTube,531,14,1,587.1,2465.83,4.2,8.2,0,262.07,23.5,16,Wednesday,Lunch
8520118,6576407037,46253244,5,Pricing,Positive,2025-04-26 09:19:00,46253244,Chandigarh,160572,2024-08-16,Gold,160,648.82,6576407037,1000,2,276.4,6576407037,46253244,2025-04-22 09:19:00,2025-04-22 09:34:00,2025-04-22 09:28:00,On Time,659.71,Cash on Delivery,81,7,16,App Push Notification,Existing Users,Influencer Campaign,148,6,1,198.1,582.41,2.94,-6.0,0,118.45,17.95,9,Tuesday,Morning
1835449,2580677118,28628091,3,App Experience,Neutral,2025-04-17 13:14:00,28628091,Kolkata,700553,2023-06-17,Gold,123,537.53,2580677118,1030,4,477.48,2580677118,28628091,2025-04-17 13:14:00,2025-04-17 13:29:00,2025-04-17 13:27:06,On Time,1800.0,Credit Card,71,14,16,App Push Notification,Existing Users,Influencer Campaign,148,6,1,198.1,582.41,2.94,-1.9,0,346.36,19.24,13,Thursday,Lunch
9044410,6363808278,46316804,4,Delivery,Positive,2024-12-10 21:31:00,46316804,Hyderabad,500511,2024-10-31,Regular,35,372.43,6363808278,1366,2,147.88,6363808278,46316804,2024-12-05 21:31:00,2024-12-05 21:46:00,2024-12-05 21:38:30,On Time,563.16,UPI,136,9,4,Flash Sale,Premium Users,Google Ads,545,9,1,262.65,630.36,2.4,-7.5,0,112.15,19.91,21,Thursday,Evening
7078333,6195511840,13942113,5,App Experience,Positive,2025-04-12 18:47:00,13942113,Bangalore,560274,2023-01-03,Gold,61,415.6,6195511840,1239,3,98.76,6195511840,13942113,2025-04-09 18:47:00,2025-04-09 19:17:00,2025-04-09 19:14:24,On Time,449.28,Debit Card,192,41,16,App Push Notification,Existing Users,Influencer Campaign,148,6,1,198.1,582.41,2.94,-2.6,0,63.36,14.1,18,Wednesday,Evening
9961927,4590141998,58913294,2,Delivery,Negative,2025-01-11 17:59:00,58913294,Mumbai,400258,2023-08-19,Gold,81,558.76,4590141998,1416,5,62.06,4590141998,58913294,2025-01-07 17:59:00,2025-01-07 18:09:00,2025-01-07 18:15:06,Slightly Delayed,414.44,UPI,117,50,3,Festival Offer,New Users,SMS,344,7,1,187.87,462.16,2.46,6.1,0,73.91,17.83,17,Tuesday,Evening
7864776,7274758711,46199407,5,Packaging,Positive,2025-06-18 07:29:00,46199407,Delhi,110800,2023-11-05,Gold,139,703.88,7274758711,1317,1,72.77,7274758711,46199407,2025-06-18 07:29:00,2025-06-18 07:49:00,2025-06-18 07:43:36,On Time,87.91,UPI,118,68,15,Daily Needs Offer,All Users,SMS,172,7,1,326.14,861.01,2.64,-5.4,0,-13.25,-15.07,7,Wednesday,Morning
1704399,1003356729,79739710,4,Customer Service,Positive,2024-12-29 19:11:00,79739710,Lucknow,226890,2024-01-14,Regular,19,326.06,1003356729,1404,2,63.5,1003356729,79739710,2024-12-24 19:11:00,2024-12-24 19:26:00,2024-12-24 19:22:48,On Time,154.64,Wallet,192,55,3,Festival Offer,New Users,SMS,344,7,1,187.87,462.16,2.46,-3.2,0,9.95,6.43,19,Tuesday,Evening
4325845,3006792250,98971112,4,Delivery,Positive,2024-07-13 18:49:00,98971112,Pune,411240,2023-02-22,Regular,33,311.51,3006792250,1409,5,121.2,3006792250,98971112,2024-07-11 18:49:00,2024-07-11 19:09:00,2024-07-11 19:05:48,On Time,1201.95,UPI,81,51,9,Fresh Fruits Week,Existing Users,Social Media,397,14,1,241.54,739.1,3.06,-3.2,0,238.54,19.85,18,Thursday,Evening
3932633,7274365504,37125723,2,Delivery,Negative,2025-06-14 20:13:00,37125723,Mumbai,400869,2024-01-07,Gold,162,712.58,7274365504,1019,4,59.89,7274365504,37125723,2025-06-14 20:13:00,2025-06-14 20:23:00,2025-06-14 21:00:18,Significantly Delayed,285.68,UPI,181,77,1,New User Discount,Existing Users,Facebook,368,8,1,504.13,1618.25,3.21,37.3,1,21.33,7.47,20,Saturday,Evening
3408349,1041760833,37299352,5,Product Quality,Positive,2025-01-16 19:49:00,37299352,Bangalore,560535,2024-01-21,Regular,40,247.91,1041760833,1181,1,66.05,1041760833,37299352,2025-01-15 19:49:00,2025-01-15 20:09:00,2025-01-15 20:02:42,On Time,112.93,Wallet,123,53,2,Weekend Special,Premium Users,Social Media,403,8,1,227.78,437.33,1.92,-6.3,0,2.43,2.15,19,Wednesday,Evening
4588001,9290121793,79319463,5,Delivery,Positive,2024-07-17 14:49:00,79319463,Chandigarh,160457,2023-10-10,Gold,60,647.35,9290121793,1143,3,32.43,9290121793,79319463,2024-07-16 14:49:00,2024-07-16 15:04:00,2024-07-16 15:05:12,Slightly Delayed,168.13,Cash on Delivery,172,7,1,New User Discount,Existing Users,Facebook,368,8,1,504.13,1618.25,3.21,1.2,0,6.2,3.69,14,Tuesday,Lunch
9044453,8667398727,84391396,3,App Experience,Neutral,2025-02-21 08:43:00,84391396,Delhi,110550,2024-01-15,Regular,17,309.76,8667398727,1437,2,123.51,8667398727,84391396,2025-02-17 08:43:00,2025-02-17 09:03:00,2025-02-17 09:04:12,Slightly Delayed,329.64,Credit Card,173,85,14,Category Promotion,All Users,Push Notification,294,13,1,123.85,366.58,2.96,1.2,0,56.43,17.12,8,Monday,Morning
8520168,3252552263,28317536,5,App Experience,Positive,2024-10-10 11:31:00,28317536,Gurgaon,122321,2024-03-17,Gold,52,741.21,3252552263,1485,2,46.58,3252552263,28317536,2024-10-09 11:31:00,2024-10-09 11:41:00,2024-10-09 11:37:00,On Time,148.37,UPI,59,65,15,Daily Needs Offer,All Users,SMS,172,7,1,326.14,861.01,2.64,-4.0,0,-1.87,-1.26,11,Wednesday,Morning
8126965,9242935885,15771349,5,Delivery,Positive,2024-07-18 12:25:00,15771349,Nagpur,440202,2024-01-29,Inactive,9,211.72,9242935885,1466,2,142.64,9242935885,15771349,2024-07-18 12:25:00,2024-07-18 12:40:00,2024-07-18 12:41:30,Slightly Delayed,462.64,UPI,48,74,4,Flash Sale,Premium Users,Google Ads,545,9,1,262.65,630.36,2.4,1.5,0,70.07,15.15,12,Thursday,Lunch
4588027,3379429966,81825976,4,Delivery,Positive,2025-04-14 22:37:00,81825976,Bangalore,560791,2024-04-14,Regular,30,330.74,3379429966,1356,2,139.22,3379429966,81825976,2025-04-11 22:37:00,2025-04-11 23:07:00,2025-04-11 23:07:30,Slightly Delayed,373.36,UPI,225,18,13,Email Campaign,All Users,YouTube,531,14,1,587.1,2465.83,4.2,0.5,0,57.48,15.4,22,Friday,Night
2097663,1421345362,17892338,3,Delivery,Neutral,2025-06-23 13:44:00,17892338,Pune,411825,2023-04-21,Gold,122,633.55,1421345362,1354,3,143.32,1421345362,17892338,2025-06-22 13:44:00,2025-06-22 14:14:00,2025-06-22 14:34:00,Significantly Delayed,543.7,UPI,37,36,7,Festive Essentials Sale,Premium Users,Facebook,216,7,1,529.02,2354.16,4.45,20.0,1,90.66,16.67,13,Sunday,Lunch
1704449,7475954262,89196513,4,Product Quality,Positive,2024-07-25 09:26:00,89196513,Hyderabad,500961,2023-03-10,Regular,32,260.65,7475954262,1426,4,210.3,7475954262,89196513,2024-07-22 09:26:00,2024-07-22 09:36:00,2024-07-22 09:42:24,Slightly Delayed,1271.73,UPI,169,75,2,Weekend Special,Premium Users,Social Media,403,8,1,227.78,437.33,1.92,6.4,0,233.76,18.38,9,Monday,Morning
4981253,7618429532,86111875,4,Customer Service,Positive,2025-01-17 22:20:00,86111875,Bangalore,560692,2024-11-19,Regular,32,210.87,7618429532,1193,1,171.77,7618429532,86111875,2025-01-12 22:20:00,2025-01-12 22:30:00,2025-01-12 22:29:12,On Time,243.74,UPI,158,57,4,Flash Sale,Premium Users,Google Ads,545,9,1,262.65,630.36,2.4,-0.8,0,20.07,8.23,22,Sunday,Night
6029830,8177058396,73986400,1,Delivery,Negative,2024-11-06 19:01:00,73986400,Bangalore,560563,2024-07-28,Regular,34,375.2,8177058396,1155,3,57.47,8177058396,73986400,2024-11-04 19:01:00,2024-11-04 19:21:00,2024-11-04 20:02:36,Significantly Delayed,239.46,UPI,151,57,9,Fresh Fruits Week,Existing Users,Social Media,397,14,1,241.54,739.1,3.06,41.6,1,9.8,4.09,19,Monday,Evening
7733774,8936620640,51400811,5,Delivery,Positive,2025-06-28 13:33:00,51400811,Delhi,110710,2024-02-24,Regular,26,335.01,8936620640,1129,3,62.41,8936620640,51400811,2025-06-28 13:33:00,2025-06-28 13:43:00,2025-06-28 13:43:12,Slightly Delayed,316.06,Credit Card,211,68,13,Email Campaign,All Users,YouTube,531,14,1,587.1,2465.83,4.2,0.2,0,45.18,14.29,13,Saturday,Lunch
9568788,4675732065,92891266,4,Product Quality,Positive,2025-05-16 00:09:00,92891266,Kolkata,700571,2024-05-18,Gold,75,655.73,4675732065,1013,4,56.94,4675732065,92891266,2025-05-13 00:09:00,2025-05-13 00:24:00,2025-05-13 00:32:48,Slightly Delayed,301.62,UPI,208,82,1,New User Discount,Existing Users,Facebook,368,8,1,504.13,1618.25,3.21,8.8,0,30.25,10.03,0,Tuesday,Night
2884131,8017412709,28014266,2,Pricing,Negative,2025-04-01 00:46:00,28014266,Chandigarh,160445,2024-06-02,Gold,50,710.33,8017412709,1246,4,29.75,8017412709,28014266,2025-03-31 00:46:00,2025-03-31 00:56:00,2025-03-31 01:07:12,Significantly Delayed,164.35,UPI,227,7,4,Flash Sale,Premium Users,Google Ads,545,9,1,262.65,630.36,2.4,11.2,1,-22.35,-13.6,0,Monday,Night
2490916,8612479595,45868109,5,Delivery,Positive,2024-08-10 15:38:00,45868109,Chennai,600714,2023-07-23,Gold,163,454.53,8612479595,1011,5,123.39,8612479595,45868109,2024-08-06 15:38:00,2024-08-06 15:58:00,2024-08-06 15:50:54,On Time,830.69,Cash on Delivery,79,67,4,Flash Sale,Premium Users,Google Ads,545,9,1,262.65,630.36,2.4,-7.1,0,149.34,17.98,15,Tuesday,Lunch
9437739,7784890992,45075752,4,Delivery,Positive,2024-09-22 21:04:00,45075752,Mumbai,400890,2023-07-04,Gold,147,506.99,7784890992,1280,5,93.04,7784890992,45075752,2024-09-19 21:04:00,2024-09-19 21:19:00,2024-09-19 21:19:18,Slightly Delayed,834.08,Credit Card,201,8,2,Weekend Special,Premium Users,Social Media,403,8,1,227.78,437.33,1.92,0.3,0,197.29,23.65,21,Thursday,Evening
6554167,6520439410,76437510,4,Customer Service,Positive,2024-09-01 18:24:00,76437510,Hyderabad,500621,2023-02-28,Gold,144,602.17,6520439410,1432,3,105.88,6520439410,76437510,2024-08-30 18:24:00,2024-08-30 18:39:00,2024-08-30 18:36:54,On Time,459.27,UPI,101,10,5,Referral Program,New Users,Instagram,626,12,1,199.02,879.65,4.42,-2.1,0,59.76,13.01,18,Friday,Evening
1311291,7228621438,77573029,4,Delivery,Positive,2025-06-15 06:24:00,77573029,Ahmedabad,380720,2023-06-02,Regular,38,348.27,7228621438,1029,4,141.92,7228621438,77573029,2025-06-13 06:24:00,2025-06-13 06:34:00,2025-06-13 06:32:12,On Time,756.08,UPI,45,48,8,Raksha Bandhan Deals,All Users,Social Media,650,15,1,291.71,1228.11,4.21,-1.8,0,133.01,17.59,6,Friday,Morning
3408447,4865917568,50073326,4,Delivery,Positive,2024-11-02 09:03:00,50073326,Delhi,110984,2023-05-28,Gold,160,657.83,4865917568,1291,1,93.38,4865917568,50073326,2024-10-28 09:03:00,2024-10-28 09:23:00,2024-10-28 09:23:48,Slightly Delayed,160.26,Credit Card,63,28,4,Flash Sale,Premium Users,Google Ads,545,9,1,262.65,630.36,2.4,0.8,0,-5.03,-3.14,9,Monday,Morning
7340608,8340505224,27053962,5,Delivery,Positive,2024-07-11 19:49:00,27053962,Mumbai,400416,2024-09-22,Regular,39,322.05,8340505224,1434,4,63.66,8340505224,27053962,2024-07-11 19:49:00,2024-07-11 19:59:00,2024-07-11 19:53:54,On Time,348.97,UPI,118,52,11,Instant Delivery Offer,New Users,Email,250,11,1,509.1,2301.12,4.52,-5.1,0,54.34,15.57,19,Thursday,Evening
6816325,6967263891,30984986,5,Packaging,Positive,2025-03-21 14:53:00,30984986,Pune,411452,2024-09-06,Regular,37,260.55,6967263891,1412,5,64.73,6967263891,30984986,2025-03-21 14:53:00,2025-03-21 15:23:00,2025-03-21 15:18:36,On Time,562.37,Cash on Delivery,2,24,1,New User Discount,Existing Users,Facebook,368,8,1,504.13,1618.25,3.21,-4.4,0,110.27,19.61,14,Friday,Lunch
8127046,5021500059,17594525,3,Pricing,Neutral,2025-04-02 19:05:00,17594525,Mumbai,400434,2024-09-11,Gold,154,638.36,5021500059,1296,1,66.31,5021500059,17594525,2025-03-28 19:05:00,2025-03-28 19:25:00,2025-03-28 19:23:48,On Time,97.06,Credit Card,87,32,5,Referral Program,New Users,Instagram,626,12,1,199.02,879.65,4.42,-1.2,0,-8.42,-8.68,19,Friday,Evening
